1066497810542204700 3772.175310340828
1246951227460521500 3741.8650708903137
1474257258287946200 3597.473744695964
1759964308179347700 3532.6022504529537
2126947813636907500 3292.2694136719106
2548947172204683000 3009.449118499533
3103779868859463000 2632.47203665651
3736947142136184300 2256.3335673515544
4461873634417791000 1940.190350429528
5340558833748902000 1680.8021996363673
6265614664690098000 1392.5201416080276
7433583280379061000 1170.8732823419582
8754847878619152000 1023.5619764518035
10482321916720392000 859.1774603931404
12631513943885947000 747.6557329413669
14655413468987150000 642.3228895592855
16799179979209080000 518.9180836868941
18683992157956112000 389.54724035629715
20299931527547216000 293.03322179084284
22361072515613712000 217.76046729485876
23734717770091307000 156.57225092241885
25848277696420966000 111.5625852995018
27750676245456240000 78.96624509234712
29648349436682850000 54.925365716072584
32770725576630223000 38.80764285991297
36057535099168403000 26.783157865914955
39339949437359645000 19.210842565801542
42475587589674810000 14.074035528906764
47183095060774540000 10.583264468988357
53163772796819190000 7.904981672553535
60706107432996900000 5.898137865677452
70602639892541670000 4.613243895641377
81722372739237120000 3.8588407599524603
96697089663660260000 3.3142998453347023
116816363858786960000 2.893164693904581
139134512062582830000 2.7259840085201614
168849861553571140000 2.6958512273214774
209951197898142970000 2.8522212220395415
256103442290476900000 3.035295477507258
320187029100562900000 3.355253014622735
402820302995161600000 3.710600751214809
496019762061096400000 3.9775474261742225
621365659036217600000 4.169958576615601
759377581824965200000 4.301705004915616
956328249103512900000 4.3897412116805885
1.184100392367591e+21 4.3897412116805885
1.4864257688432062e+21 4.3897412116805885
1.8771588084170568e+21 4.501719065423793
2.2736842214978022e+21 4.655200559418307
2.740737941774307e+21 4.765826060036755
3.3108122307790556e+21 5.047237120964267
4.003745164176586e+21 5.328520755735686
4.7189155614320194e+21 5.626489024780424
5.760867589482203e+21 6.037217886406224
6.923468374582425e+21 6.358265809494648
8.198257113428855e+21 6.7548664672475995
9.922064336995911e+21 7.142832572908847
1.1893844288371484e+22 7.533472169002396
1.4453370473479087e+22 7.956879735694991
1.752426704519966e+22 8.066037377278603
2.1078880993825234e+22 8.668827342628724
2.507116117349227e+22 8.788539720010474
3.079425550549673e+22 9.04185813538387
3.6803436617340186e+22 9.2484334348501
4.407242914013947e+22 9.520980101646963
5.294684842444751e+22 9.46142437513679
6.336698854736586e+22 9.701906005835925
7.757005341884045e+22 9.76385066414785
9.195598304745464e+22 9.826190826259854
