1.000000e+14	6.888516e-02	0.000000e+00	2.928916e-10	0.000000e+00	0.000000e+00	
1.016265e+14	6.888516e-02	0.000000e+00	3.238164e-10	0.000000e+00	0.000000e+00	
1.032795e+14	6.888516e-02	0.000000e+00	3.573370e-10	0.000000e+00	0.000000e+00	
1.049593e+14	6.888516e-02	0.000000e+00	3.936175e-10	0.000000e+00	0.000000e+00	
1.066665e+14	6.888516e-02	0.000000e+00	4.328291e-10	0.000000e+00	0.000000e+00	
1.084014e+14	6.888516e-02	0.000000e+00	4.751504e-10	0.000000e+00	0.000000e+00	
1.101646e+14	6.888516e-02	0.000000e+00	5.207675e-10	0.000000e+00	0.000000e+00	
1.119564e+14	6.888516e-02	0.000000e+00	5.698745e-10	0.000000e+00	0.000000e+00	
1.137774e+14	6.888516e-02	0.000000e+00	6.226730e-10	0.000000e+00	0.000000e+00	
1.156280e+14	6.888516e-02	0.000000e+00	6.793729e-10	0.000000e+00	0.000000e+00	
1.175087e+14	6.888516e-02	0.000000e+00	7.401922e-10	0.000000e+00	0.000000e+00	
1.194200e+14	6.888516e-02	0.000000e+00	8.053572e-10	0.000000e+00	0.000000e+00	
1.213624e+14	6.888516e-02	0.000000e+00	8.751026e-10	0.000000e+00	0.000000e+00	
1.233363e+14	6.888516e-02	0.000000e+00	9.496719e-10	0.000000e+00	0.000000e+00	
1.253424e+14	6.888516e-02	0.000000e+00	1.029317e-09	0.000000e+00	0.000000e+00	
1.273811e+14	6.888516e-02	0.000000e+00	1.114299e-09	0.000000e+00	0.000000e+00	
1.294530e+14	6.888516e-02	0.000000e+00	1.204887e-09	0.000000e+00	0.000000e+00	
1.315586e+14	6.888516e-02	0.000000e+00	1.301361e-09	0.000000e+00	0.000000e+00	
1.336984e+14	6.888516e-02	0.000000e+00	1.404007e-09	0.000000e+00	0.000000e+00	
1.358730e+14	6.888516e-02	0.000000e+00	1.513100e-09	0.000000e+00	0.000000e+00	
1.380830e+14	6.888516e-02	0.000000e+00	1.628995e-09	0.000000e+00	0.000000e+00	
1.403289e+14	6.888516e-02	0.000000e+00	1.751983e-09	0.000000e+00	0.000000e+00	
1.426114e+14	6.888516e-02	0.000000e+00	1.882390e-09	0.000000e+00	0.000000e+00	
1.449310e+14	6.888516e-02	0.000000e+00	2.020550e-09	0.000000e+00	0.000000e+00	
1.472883e+14	6.888516e-02	0.000000e+00	2.166810e-09	0.000000e+00	0.000000e+00	
1.496839e+14	6.888516e-02	0.000000e+00	2.321524e-09	0.000000e+00	0.000000e+00	
1.521186e+14	6.888516e-02	0.000000e+00	2.485058e-09	0.000000e+00	0.000000e+00	
1.545928e+14	6.888516e-02	0.000000e+00	2.657788e-09	0.000000e+00	0.000000e+00	
1.571072e+14	6.888516e-02	0.000000e+00	2.840100e-09	0.000000e+00	0.000000e+00	
1.596626e+14	6.888516e-02	0.000000e+00	3.032391e-09	0.000000e+00	0.000000e+00	
1.622595e+14	6.888516e-02	0.000000e+00	3.235070e-09	0.000000e+00	0.000000e+00	
1.648987e+14	6.888516e-02	0.000000e+00	3.448558e-09	0.000000e+00	0.000000e+00	
1.675808e+14	6.888516e-02	0.000000e+00	3.673285e-09	0.000000e+00	0.000000e+00	
1.703065e+14	6.888516e-02	0.000000e+00	3.909696e-09	0.000000e+00	0.000000e+00	
1.730766e+14	6.888516e-02	0.000000e+00	4.158247e-09	0.000000e+00	0.000000e+00	
1.758917e+14	6.888516e-02	0.000000e+00	4.419408e-09	0.000000e+00	0.000000e+00	
1.787526e+14	6.888516e-02	0.000000e+00	4.693662e-09	0.000000e+00	0.000000e+00	
1.816600e+14	6.888516e-02	0.000000e+00	4.981506e-09	0.000000e+00	0.000000e+00	
1.846147e+14	6.888516e-02	0.000000e+00	5.283453e-09	0.000000e+00	0.000000e+00	
1.876175e+14	6.888516e-02	0.000000e+00	5.600029e-09	0.000000e+00	0.000000e+00	
1.906691e+14	6.888516e-02	0.000000e+00	5.931779e-09	0.000000e+00	0.000000e+00	
1.937703e+14	6.888516e-02	0.000000e+00	6.279261e-09	0.000000e+00	0.000000e+00	
1.969220e+14	6.888516e-02	0.000000e+00	6.643054e-09	0.000000e+00	0.000000e+00	
2.001250e+14	6.888516e-02	0.000000e+00	7.023752e-09	0.000000e+00	0.000000e+00	
2.033800e+14	6.888516e-02	0.000000e+00	7.421972e-09	0.000000e+00	0.000000e+00	
2.066880e+14	6.888516e-02	0.000000e+00	7.838347e-09	0.000000e+00	0.000000e+00	
2.100498e+14	6.888516e-02	0.000000e+00	8.273532e-09	0.000000e+00	0.000000e+00	
2.134663e+14	6.888516e-02	0.000000e+00	8.728206e-09	0.000000e+00	0.000000e+00	
2.169384e+14	6.888516e-02	0.000000e+00	9.203066e-09	0.000000e+00	0.000000e+00	
2.204669e+14	6.888516e-02	0.000000e+00	9.698839e-09	0.000000e+00	0.000000e+00	
2.240528e+14	6.888516e-02	0.000000e+00	1.021627e-08	0.000000e+00	0.000000e+00	
2.276970e+14	6.888516e-02	0.000000e+00	1.075613e-08	0.000000e+00	0.000000e+00	
2.314005e+14	6.888516e-02	0.000000e+00	1.131923e-08	0.000000e+00	0.000000e+00	
2.351643e+14	6.888516e-02	0.000000e+00	1.190640e-08	0.000000e+00	0.000000e+00	
2.389893e+14	6.888516e-02	0.000000e+00	1.251848e-08	0.000000e+00	0.000000e+00	
2.428764e+14	6.888516e-02	0.000000e+00	1.315637e-08	0.000000e+00	0.000000e+00	
2.468268e+14	6.888516e-02	0.000000e+00	1.382099e-08	0.000000e+00	0.000000e+00	
2.508415e+14	6.888516e-02	0.000000e+00	1.451329e-08	0.000000e+00	0.000000e+00	
2.549215e+14	6.888516e-02	0.000000e+00	1.523426e-08	0.000000e+00	0.000000e+00	
2.590678e+14	6.888516e-02	0.000000e+00	1.598491e-08	0.000000e+00	0.000000e+00	
2.632815e+14	6.888516e-02	0.000000e+00	1.676631e-08	0.000000e+00	0.000000e+00	
2.675638e+14	6.888516e-02	0.000000e+00	1.757954e-08	0.000000e+00	0.000000e+00	
2.719158e+14	6.888516e-02	0.000000e+00	1.842575e-08	0.000000e+00	0.000000e+00	
2.763385e+14	6.888516e-02	0.000000e+00	1.930609e-08	0.000000e+00	0.000000e+00	
2.808332e+14	6.888516e-02	0.000000e+00	2.022179e-08	0.000000e+00	0.000000e+00	
2.854010e+14	6.888516e-02	0.000000e+00	2.117410e-08	0.000000e+00	0.000000e+00	
2.900430e+14	6.888516e-02	0.000000e+00	2.216431e-08	0.000000e+00	0.000000e+00	
2.947606e+14	6.888516e-02	0.000000e+00	2.319377e-08	0.000000e+00	0.000000e+00	
2.995549e+14	6.888516e-02	0.000000e+00	2.426386e-08	0.000000e+00	0.000000e+00	
3.044272e+14	6.888516e-02	0.000000e+00	2.537602e-08	0.000000e+00	0.000000e+00	
3.093788e+14	6.888516e-02	0.000000e+00	2.653171e-08	0.000000e+00	0.000000e+00	
3.144108e+14	6.888516e-02	0.000000e+00	2.773247e-08	0.000000e+00	0.000000e+00	
3.195248e+14	6.888516e-02	0.000000e+00	2.897986e-08	0.000000e+00	0.000000e+00	
3.247218e+14	6.888516e-02	0.000000e+00	3.027551e-08	0.000000e+00	0.000000e+00	
3.300035e+14	6.888516e-02	0.000000e+00	3.162109e-08	0.000000e+00	0.000000e+00	
3.353710e+14	6.888516e-02	0.000000e+00	3.301831e-08	0.000000e+00	0.000000e+00	
3.408259e+14	6.888516e-02	0.000000e+00	3.446895e-08	0.000000e+00	0.000000e+00	
3.463694e+14	6.888516e-02	0.000000e+00	3.597483e-08	0.000000e+00	0.000000e+00	
3.520031e+14	6.888516e-02	0.000000e+00	3.754000e-08	0.000000e+00	0.000000e+00	
3.577285e+14	6.888516e-02	0.000000e+00	3.916215e-08	0.000000e+00	0.000000e+00	
3.635470e+14	6.888516e-02	0.000000e+00	4.084529e-08	0.000000e+00	0.000000e+00	
3.694601e+14	6.888516e-02	0.000000e+00	4.259148e-08	0.000000e+00	0.000000e+00	
3.754694e+14	6.888516e-02	0.000000e+00	4.440278e-08	0.000000e+00	0.000000e+00	
3.815765e+14	6.888516e-02	0.000000e+00	4.628132e-08	0.000000e+00	0.000000e+00	
3.877828e+14	6.888516e-02	0.000000e+00	4.822927e-08	0.000000e+00	0.000000e+00	
3.940902e+14	6.888516e-02	0.000000e+00	5.024887e-08	0.000000e+00	0.000000e+00	
4.005001e+14	6.888516e-02	0.000000e+00	5.234243e-08	0.000000e+00	0.000000e+00	
4.070142e+14	6.888516e-02	0.000000e+00	5.451227e-08	0.000000e+00	0.000000e+00	
4.136344e+14	6.888516e-02	0.000000e+00	5.676078e-08	0.000000e+00	0.000000e+00	
4.203622e+14	6.888516e-02	0.000000e+00	5.909039e-08	0.000000e+00	0.000000e+00	
4.271994e+14	6.888516e-02	0.000000e+00	6.150360e-08	0.000000e+00	0.000000e+00	
4.341478e+14	6.888516e-02	0.000000e+00	6.400295e-08	0.000000e+00	0.000000e+00	
4.412093e+14	6.888516e-02	0.000000e+00	6.659102e-08	0.000000e+00	0.000000e+00	
4.483856e+14	6.888516e-02	0.000000e+00	6.927045e-08	0.000000e+00	0.000000e+00	
4.556786e+14	6.888516e-02	0.000000e+00	7.204394e-08	0.000000e+00	0.000000e+00	
4.630903e+14	6.888516e-02	0.000000e+00	7.491425e-08	0.000000e+00	0.000000e+00	
4.706225e+14	6.888516e-02	0.000000e+00	7.788417e-08	0.000000e+00	0.000000e+00	
4.782772e+14	6.888516e-02	0.000000e+00	8.095652e-08	0.000000e+00	0.000000e+00	
4.860564e+14	6.888516e-02	0.000000e+00	8.413420e-08	0.000000e+00	0.000000e+00	
4.939622e+14	6.888516e-02	0.000000e+00	8.742015e-08	0.000000e+00	0.000000e+00	
5.019965e+14	6.888516e-02	0.000000e+00	9.081735e-08	0.000000e+00	0.000000e+00	
5.101615e+14	6.888516e-02	0.000000e+00	9.432883e-08	0.000000e+00	0.000000e+00	
5.184594e+14	6.888516e-02	0.000000e+00	9.795766e-08	0.000000e+00	0.000000e+00	
5.268921e+14	6.888516e-02	0.000000e+00	1.017070e-07	0.000000e+00	0.000000e+00	
5.354621e+14	6.888516e-02	0.000000e+00	1.055800e-07	0.000000e+00	0.000000e+00	
5.441714e+14	6.888516e-02	0.000000e+00	1.095799e-07	0.000000e+00	0.000000e+00	
5.530224e+14	6.888516e-02	0.000000e+00	1.137100e-07	0.000000e+00	0.000000e+00	
5.620174e+14	6.888516e-02	0.000000e+00	1.179738e-07	0.000000e+00	0.000000e+00	
5.711586e+14	6.888516e-02	0.000000e+00	1.223740e-07	0.000000e+00	0.000000e+00	
5.804486e+14	6.888516e-02	0.000000e+00	1.269146e-07	0.000000e+00	0.000000e+00	
